Ubigeo,Departamento,Provincia,Distrito,Prov + Distrito,Pob. Rural ('000s),Pob. Urbana  ('000s),Education Centres Rural - 2019,Education Centres  Urban - 2019,Non-reading population 2017,Teachers - Elementary,Teachers - Secondary,Average Years of Study,Budget 2022 (S/ Mn),Expenses 2022 (S/ Mn),Income 2022 (S/ Mn),Distritos's suspicious money laundry operations 2022,People with cellphone 2022,People with internet 2022,Poverty (%),Men Illiteracy (#),Women Illiteracy (#),Agricultural Tipology 2,Area KM2,Discrimination %,*EC_Rural,*EC_Urban,*EC_SQKM,*Pop_Density,*Teachers_Pop,*Teachers_EC,*D_Month-Income_PerCapita - Pounds,*Pop_Total,*Illiteracy_Total,*Illiteracy_Pop,*Cel_Pop,*Int_Pop,Income_Zscore,_classPoverty (%),_class*D_Month-Income_PerCapita - Pounds,_class*EC_SQKM,_class*Illiteracy_Pop,_class*Teachers_EC,_classDiscrimination %,_classDistritos's suspicious money laundry operations 2022,_class*Cel_Pop,_class*Int_Pop,Vulnerability_Score,EC_SQKM_Category,Teachers_EC_SCategory,Total Education Centres - 2019,Poverty (%) Normalized
150138,LIMA,LIMA,SANTA MARIA DEL MAR,LIMASANTA MARIA DEL MAR,7,1042,0,3,16,3,9,11.2,79.56607,8.2399,9.3,,1118.96,567.36,7.1,2,14,,6.4829395,13.8,,347.3333333333333,462.75304589839226,161.80931504913784,1.1439466158245948,4.0,155.14775977121067,1049,16,0.015252621544327931,100.0,54.085795996186846,0.7220816863714004,0,0,0,1,0,1,0,0,0,2,Below Mean,Above Mean,3,9.620689655172413
150139,LIMA,LIMA,SANTA ROSA,LIMASANTA ROSA,0,29271,0,49,458,109,80,10.5,75.20027,13.7585,12.7826,,31334.82,8096.7,22.0,96,362,,14.593385000000001,13.8,,597.3673469387755,3357.6856911539026,2005.7717931788957,0.6456902736496875,3.857142857142857,7.642222677735643,29271,458,0.01564688599637867,100.0,27.661166342113354,-0.3700237417483897,0,1,0,1,0,1,0,0,0,3,Above Mean,Above Mean,49,27.970443349753694
150140,LIMA,LIMA,SANTIAGO DE SURCO,LIMASANTIAGO DE SURCO,0,378978,0,532,1389,1804,1633,13.6,2952.90695,287.6988,390.6555,,381139.83999999997,325038.18,1.2,415,973,,28.725916599999998,13.8,,712.3646616541354,18519.861608175805,13192.894948389569,0.9069128023262565,6.4605263157894735,18.039229849753813,378978,1388,0.003662481727171498,100.0,85.76703133163403,-0.2930461028576819,0,1,0,1,0,1,0,0,0,3,Above Mean,Above Mean,532,2.3546798029556646
150141,LIMA,LIMA,SURQUILLO,LIMASURQUILLO,0,97652,0,115,519,321,403,13.0,593.02773,61.1619,61.095800000000004,,109342.88,82397.22,2.7,130,389,,3.8400445000000003,13.8,,849.1478260869566,29947.56961800833,25429.91363771956,0.7414082660877401,6.2956521739130435,10.948843853684512,97652,519,0.005314791299717364,100.0,84.37842542907468,-0.3455420917293726,0,1,0,1,0,1,0,0,0,3,Above Mean,Above Mean,115,4.2019704433497544
150142,LIMA,LIMA,VILLA EL SALVADOR,LIMAVILLA EL SALVADOR,0,414000,0,905,6142,2339,2184,10.7,1013.58082,119.14389999999999,144.3822,,341353.72,148053.38,20.2,1257,4885,,28.2147717,13.8,,457.4585635359116,32075.396874467708,14673.164979038267,1.092512077294686,4.997790055248619,6.10311231884058,414000,6142,0.014835748792270531,82.45258937198066,35.761685990338165,-0.381419048057193,0,1,0,1,0,1,0,1,0,4,Above Mean,Above Mean,905,25.753694581280786
150143,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,LIMAVILLA MARIA DEL TRIUNFO,0,424064,0,846,7142,2484,2099,10.6,886.26385,92.0795,116.8754,,371045.56,140886.52,16.8,1475,5666,,54.7192894,13.8,,501.25768321513004,15460.72709050933,7749.808242210104,1.0807330968910354,5.41725768321513,4.823138724343495,424064,7141,0.016839439329912467,87.49753810745547,33.22293804708723,-0.39089575068100324,0,1,0,1,0,1,0,1,0,4,Above Mean,Above Mean,846,21.566502463054185
150902,LIMA,OYON,ANDAJES,OYONANDAJES,179,422,1,5,75,3,6,7.1,5.91974,2.3710999999999998,2.4284,,630.4,3.94,17.3,8,67,0.0,125.2013979,13.8,179.0,84.4,47.92278760970607,4.800265892238891,1.497504159733777,1.5,70.71048252911814,601,75,0.12479201331114809,100.0,0.6555740432612313,0.09692272197735104,0,0,1,0,1,1,0,0,1,4,Below Mean,Below Mean,6,22.182266009852217
150903,LIMA,OYON,CAUJUL,OYONCAUJUL,358,264,6,3,29,8,17,8.2,6.20268,1.3128,1.2883,,654.04,3.94,21.0,7,23,0.0,86.18047,13.8,59.666666666666664,88.0,104.43201342485136,7.21741248336195,4.019292604501608,2.7777777777777777,36.246382636655945,622,30,0.04823151125401929,100.0,0.6334405144694534,-0.15824349964027518,0,1,1,1,1,1,0,0,1,6,Below Mean,Below Mean,9,26.738916256157633
150904,LIMA,OYON,COCHAMARCA,OYONCOCHAMARCA,770,401,26,3,60,22,32,7.2,10.63312,10.246799999999999,8.5425,,330.96,3.94,51.5,3,56,0.0,213.72091310000002,13.8,29.615384615384617,133.66666666666666,135.69097932138678,5.4791081650118585,4.611443210930828,1.8620689655172413,127.6633219470538,1171,59,0.05038428693424424,28.263023057216053,0.336464560204953,0.5185916728571188,1,0,1,1,1,1,0,1,1,7,Below Mean,Below Mean,29,64.30049261083744
150905,LIMA,OYON,NAVAN,OYONNAVAN,614,305,7,3,28,11,19,8.3,6.26799,2.1062,2.3076999999999996,,788.0,3.94,21.0,3,24,0.0,190.6764359,13.8,87.71428571428571,101.66666666666667,52.44486531751876,4.819683122679974,3.264417845484222,3.0,43.9442328618063,919,27,0.029379760609358,85.74537540805223,0.4287268770402612,-0.10124995091394923,0,1,1,1,1,1,0,1,1,7,Below Mean,Above Mean,10,26.738916256157633
150901,LIMA,OYON,OYON,OYONOYON,1989,10775,20,40,551,118,144,9.2,135.41377,14.4665,13.6727,,10074.58,1067.74,22.1,90,462,0.0,721.1003836,13.8,99.45,269.375,83.2061684677767,17.70072557204503,2.052648072704481,4.366666666666666,18.74586728298339,12764,552,0.04324663115010968,78.92964587903478,8.36524600438734,-0.287814281790154,0,1,1,1,0,1,0,1,0,5,Below Mean,Above Mean,60,28.093596059113302
150906,LIMA,OYON,PACHANGARA,OYONPACHANGARA,466,2213,18,8,85,34,43,8.5,21.26172,5.7191,8.2929,,1859.68,98.5,17.3,10,76,0.0,209.6345141,13.8,25.88888888888889,276.625,124.02537870074897,12.77938421305025,2.874206793579694,2.9615384615384617,54.17161254199327,2679,86,0.03210153042179918,69.41694662187383,3.6767450541246736,-0.025528204569633072,0,0,1,1,1,1,0,1,1,6,Below Mean,Above Mean,26,22.182266009852217
151002,LIMA,YAUYOS,ALIS,YAUYOSALIS,1290,273,2,4,7,6,8,10.3,22.27273,8.145,8.6117,,350.65999999999997,0.0,15.1,2,4,0.0,117.0090667,13.8,645.0,68.25,51.27807758165803,13.357939210021918,0.8957133717210494,2.3333333333333335,96.420185540627,1563,6,0.003838771593090211,22.435060780550224,0.0,0.28727290657024235,0,0,1,1,1,1,0,1,1,6,Below Mean,Below Mean,6,19.472906403940886
151003,LIMA,YAUYOS,ALLAUCA,YAUYOSALLAUCA,674,583,15,5,24,21,27,8.7,142.01244,2.474,2.2943000000000002,,933.78,3.94,24.3,9,15,1.0,,13.8,44.93333333333333,116.6,1127.1048963584876,,3.8186157517899764,2.4,31.941328560063642,1257,24,0.01909307875894988,74.28639618138425,0.3134447096260939,-0.19011737378790308,0,1,0,1,1,1,0,1,1,6,Below Mean,Below Mean,20,30.802955665024626
151004,LIMA,YAUYOS,AYAVIRI,YAUYOSAYAVIRI,23,572,0,3,16,7,9,8.7,5.63108,1.1637,1.1879000000000002,,480.68,0.0,18.7,10,6,1.0,202.68355129999998,13.8,,190.66666666666666,14.801398439874289,2.9356106905750674,2.689075630252101,5.333333333333333,34.93823529411765,595,16,0.02689075630252101,80.78655462184874,0.0,-0.16792879581096207,0,1,1,1,0,1,0,1,1,6,Below Mean,Above Mean,3,23.906403940886698
151005,LIMA,YAUYOS,AZANGARO,YAUYOSAZANGARO,310,162,9,4,23,11,7,8.1,6.57658,1.7223,1.7189,,437.34,0.0,37.1,4,19,1.0,64.6406788,13.8,34.44444444444444,40.5,201.11174946386856,7.301903518995843,3.8135593220338984,1.3846153846153846,63.73040254237287,472,23,0.048728813559322036,92.65677966101694,0.0,0.04524341967831874,1,0,1,1,1,1,0,0,1,6,Below Mean,Below Mean,13,46.566502463054185
151006,LIMA,YAUYOS,CACRA,YAUYOSCACRA,320,240,5,4,26,7,11,8.3,6.95628,1.8785999999999998,1.9593,,520.08,0.0,33.7,4,22,1.0,176.50852,13.8,64.0,60.0,50.989040075799174,3.1726513824941707,3.214285714285714,2.0,61.228125,560,26,0.04642857142857143,92.87142857142858,0.0,0.026716990497860898,1,0,1,1,1,1,0,0,1,6,Below Mean,Below Mean,9,42.37931034482759
151007,LIMA,YAUYOS,CARANIA,YAUYOSCARANIA,40,143,1,3,1,2,7,8.6,5.28273,1.3583,1.5713,,133.96,3.94,28.7,1,0,0.0,101.06844489999999,13.8,40.0,47.666666666666664,39.577140065405324,1.8106541579922937,4.918032786885246,2.25,150.26092896174865,183,1,0.00546448087431694,73.20218579234972,2.1530054644808745,0.6859004381384308,1,0,1,1,1,1,0,1,1,7,Below Mean,Below Mean,4,36.22167487684729
151008,LIMA,YAUYOS,CATAHUASI,YAUYOSCATAHUASI,346,798,7,3,39,22,18,9.4,10.01408,2.9689,3.233,,1075.62,0.0,16.4,5,34,1.0,105.1971695,13.8,49.42857142857143,266.0,95.05959188379114,10.874817311505705,3.4965034965034967,4.0,49.45585664335665,1144,39,0.03409090909090909,94.02272727272725,0.0,-0.060442843816872496,0,0,1,1,0,1,0,0,1,4,Below Mean,Above Mean,10,21.073891625615758
151009,LIMA,YAUYOS,CHOCOS,YAUYOSCHOCOS,572,305,11,3,67,20,8,7.7,14.49257,2.655,3.3328,,598.88,3.94,37.1,11,56,0.0,176.1083331,13.8,52.0,101.66666666666667,79.49652213248959,4.979889279299527,3.192702394526796,2.0,66.50399087799315,877,67,0.07639680729760548,68.2873432155074,0.44925883694412766,0.06577858694313207,1,0,1,1,1,1,0,1,1,7,Below Mean,Below Mean,14,46.566502463054185
151010,LIMA,YAUYOS,COCHAS,YAUYOSCOCHAS,13,229,0,3,7,2,4,9.4,5.31186,2.0621,2.0821,,244.28,0.0,16.4,0,7,0.0,31.7152063,13.8,,76.33333333333333,94.59184883183308,7.630409139101202,2.479338842975207,2.0,150.5650826446281,242,7,0.028925619834710745,100.0,0.0,0.6881523392846555,0,0,1,1,1,1,0,0,1,5,Below Mean,Below Mean,3,21.073891625615758
151011,LIMA,YAUYOS,COLONIA,YAUYOSCOLONIA,730,496,21,3,23,22,35,8.7,12.31988,4.5797,4.976100000000001,,1087.44,7.88,24.3,1,22,0.0,287.4862615,13.8,34.76190476190476,165.33333333333334,83.48225015963067,4.264551612321133,4.64926590538336,2.375,71.02915986949431,1226,23,0.018760195758564437,88.69820554649266,0.6427406199021207,0.09928215376615938,0,0,1,1,1,1,0,1,1,6,Below Mean,Below Mean,24,30.802955665024626
151012,LIMA,YAUYOS,HONGOS,YAUYOSHONGOS,34,328,1,3,21,8,7,7.8,6.11536,1.609,1.6227,,283.68,0.0,28.7,1,19,0.0,101.1947771,13.8,34.0,109.33333333333333,39.527731713339584,3.5772597200572323,4.143646408839778,3.75,78.44544198895028,362,20,0.055248618784530384,78.3646408839779,0.0,0.15419102104476873,1,0,1,1,0,1,0,1,1,6,Below Mean,Above Mean,4,36.22167487684729
151013,LIMA,YAUYOS,HUAMPARA,YAUYOSHUAMPARA,9,157,0,3,8,2,7,9.1,4.71696,0.8515,0.9,,267.92,0.0,7.7,1,7,0.0,45.398408599999996,13.8,,52.333333333333336,66.08161150388871,3.656515836548509,5.421686746987952,3.0,94.87951807228916,166,8,0.04819277108433735,100.0,0.0,0.27586607169303307,0,0,1,1,1,1,0,0,1,5,Below Mean,Above Mean,3,10.35960591133005
151014,LIMA,YAUYOS,HUANCAYA,YAUYOSHUANCAYA,79,551,2,3,12,6,8,10.3,8.42806,2.0645,2.3839,,441.28,3.94,11.9,2,10,0.0,231.55908879999998,13.8,39.5,183.66666666666666,21.592760732957245,2.7206878523526132,2.2222222222222223,2.8,66.21944444444445,630,12,0.01904761904761905,70.04444444444444,0.6253968253968254,0.06367185447224365,0,0,1,1,1,1,0,1,1,6,Below Mean,Below Mean,5,15.5320197044335
151017,LIMA,YAUYOS,HUAÑEC,YAUYOSHUAÑEC,29,445,0,3,26,3,9,8.7,5.58804,1.962,2.5634,,476.74,7.88,18.7,4,22,0.0,34.7014236,13.8,,148.33333333333334,86.45178464666793,13.659381974173533,2.5316455696202533,4.0,94.64029535864978,474,26,0.05485232067510549,100.0,1.6624472573839661,0.2740949081879671,0,0,1,1,0,1,0,0,1,4,Below Mean,Above Mean,3,23.906403940886698
151015,LIMA,YAUYOS,HUANGASCAR,YAUYOSHUANGASCAR,280,414,8,5,47,13,9,8.3,7.52737,1.4727000000000001,1.8416,,484.62,0.0,28.7,12,35,0.0,41.4659071,13.8,35.0,82.8,313.5105658884766,16.736640978969444,3.170028818443804,1.6923076923076923,46.43804034582132,694,47,0.06772334293948126,69.82997118155619,0.0,-0.08278623257737813,1,1,0,1,1,1,0,1,1,7,Below Mean,Below Mean,13,36.22167487684729
151016,LIMA,YAUYOS,HUANTAN,YAUYOSHUANTAN,331,655,3,3,22,13,16,8.5,12.86047,7.0859,7.1603,,579.18,0.0,28.7,4,18,0.0,425.8729854,13.8,110.33333333333333,218.33333333333334,14.088707679742862,2.3152442953710772,2.941176470588235,4.833333333333333,127.08443204868152,986,22,0.02231237322515213,58.740365111561864,0.0,0.5143056723939942,1,0,1,1,0,1,0,1,1,6,Below Mean,Above Mean,6,36.22167487684729
151018,LIMA,YAUYOS,LARAOS,YAUYOSLARAOS,172,454,5,4,26,10,19,9.2,22.29325,2.1409000000000002,2.2055,,555.54,3.94,18.1,6,20,0.0,341.9680838,13.8,34.4,113.5,26.318245550844008,1.8305801905364831,4.63258785942492,3.2222222222222223,61.65535143769968,626,26,0.04153354632587859,88.7444089456869,0.6293929712460065,0.029880100987417845,0,0,1,1,0,1,0,1,1,5,Below Mean,Above Mean,9,23.16748768472906
151019,LIMA,YAUYOS,LINCHA,YAUYOSLINCHA,351,151,6,3,31,13,16,7.0,7.64073,2.3579,2.71,,350.65999999999997,0.0,51.7,3,27,0.0,180.79515389999997,13.8,58.5,50.333333333333336,49.780095350221664,2.776623096201253,5.776892430278884,3.2222222222222223,94.47211155378486,502,30,0.05976095617529881,69.85258964143426,0.0,0.2728497044496259,1,0,1,1,0,1,0,1,1,6,Below Mean,Above Mean,9,64.54679802955664
151020,LIMA,YAUYOS,MADEAN,YAUYOSMADEAN,386,237,6,3,39,14,16,7.8,7.70298,1.8977,1.8962999999999999,,547.66,3.94,37.1,3,36,0.0,173.2818492,13.8,64.33333333333333,79.0,51.938503897267964,3.595298658666438,4.815409309791333,3.3333333333333335,53.266853932584254,623,39,0.06260032102728733,87.90690208667736,0.6324237560192616,-0.03222688048338904,1,0,1,1,0,1,0,1,1,6,Below Mean,Above Mean,9,46.566502463054185
151021,LIMA,YAUYOS,MIRAFLORES,YAUYOSMIRAFLORES,49,214,2,3,5,4,7,8.9,13.0378,1.7746,1.8627,,260.04,0.0,18.1,0,5,0.0,168.047177,13.8,24.5,71.33333333333333,29.75354950473223,1.5650367039489155,4.182509505703422,2.2,123.94391634980988,263,5,0.019011406844106463,98.87452471482891,0.0,0.49105383853463425,0,0,1,1,1,1,0,0,1,5,Below Mean,Below Mean,5,23.16748768472906
151022,LIMA,YAUYOS,OMAS,YAUYOSOMAS,264,400,4,4,10,6,8,8.7,6.372,1.3540999999999999,1.4790999999999999,,338.84,0.0,15.1,2,8,1.0,244.1149821,13.8,66.0,100.0,32.77144209331181,2.7200296937448805,2.108433734939759,1.75,38.98230421686746,664,10,0.015060240963855422,51.03012048192771,0.0,-0.13798721050337576,0,1,1,1,1,1,0,1,1,7,Below Mean,Below Mean,8,19.472906403940886
151023,LIMA,YAUYOS,PUTINZA,YAUYOSPUTINZA,45,490,0,3,4,8,8,9.9,7.3379,1.4483,1.4470999999999998,,492.5,0.0,24.3,0,4,0.0,50.5159658,13.8,,163.33333333333334,59.38716507722397,10.590711105438274,2.990654205607477,5.333333333333333,47.335046728971946,535,4,0.007476635514018692,92.05607476635514,0.0,-0.0761449528030731,0,1,1,1,0,1,0,0,1,5,Below Mean,Above Mean,3,30.802955665024626
151024,LIMA,YAUYOS,QUINCHES,YAUYOSQUINCHES,209,473,3,4,30,11,8,8.2,7.14258,1.4842,1.9734,,697.38,11.82,34.6,2,27,0.0,96.0341893,13.8,69.66666666666667,118.25,72.89070747640497,7.101637499844028,2.785923753665689,2.7142857142857144,50.63709677419355,682,29,0.04252199413489736,100.0,1.7331378299120233,-0.0516971466436036,1,0,1,1,1,1,0,0,1,6,Below Mean,Below Mean,7,43.48768472906404
151025,LIMA,YAUYOS,QUINOCAY,YAUYOSQUINOCAY,67,409,3,3,17,7,16,8.0,5.27063,6.8328,6.8739,,642.22,0.0,15.1,1,15,0.0,131.3318576,13.8,22.333333333333332,136.33333333333334,45.68579253842824,3.62440620804864,4.831932773109244,3.8333333333333335,252.71691176470588,476,16,0.03361344537815126,100.0,0.0,1.4444667751536335,0,0,1,1,0,1,0,0,1,4,Below Mean,Above Mean,6,19.472906403940886
151026,LIMA,YAUYOS,SAN JOAQUIN,YAUYOSSAN JOAQUIN,28,157,0,2,2,1,0,9.6,4.57187,1.2026,1.2422,,267.92,0.0,6.7,0,2,0.0,63.2171571,13.8,,78.5,31.636981030898014,2.9264207453580666,0.5405405405405406,0.5,117.50540540540541,185,2,0.010810810810810811,100.0,0.0,0.443384219549844,0,0,1,1,1,1,0,0,1,5,Below Mean,Below Mean,2,9.12807881773399
151027,LIMA,YAUYOS,SAN PEDRO DE PILAS,YAUYOSSAN PEDRO DE PILAS,64,247,2,4,28,4,8,7.4,4.9258,1.1074000000000002,1.6305,,248.22,0.0,15.1,8,20,1.0,82.70757409999999,13.8,32.0,61.75,72.54474653972471,3.7602360289757315,3.858520900321544,2.0,91.74839228295819,311,28,0.09003215434083602,79.81350482315112,0.0,0.25268375909627105,0,0,1,1,1,1,0,1,1,6,Below Mean,Below Mean,6,19.472906403940886
151028,LIMA,YAUYOS,TANTA,YAUYOSTANTA,15,519,0,3,25,4,7,7.5,7.91291,1.8379,2.1114,,457.04,0.0,18.7,2,23,,285.1802543,13.8,,173.0,10.519662405673085,1.872499908209809,2.0599250936329585,3.6666666666666665,69.1938202247191,534,25,0.04681647940074907,85.5880149812734,0.0,0.08569361717290419,0,0,1,1,0,1,0,1,1,5,Below Mean,Above Mean,3,23.906403940886698
151029,LIMA,YAUYOS,TAURIPAMPA,YAUYOSTAURIPAMPA,131,407,1,3,23,6,9,8.5,7.72352,2.3587,2.9609,,374.3,0.0,11.9,6,17,0.0,442.0969351,13.8,131.0,135.66666666666666,9.047789483306916,1.2169276855047801,2.7881040892193307,3.75,96.31180297397768,538,23,0.04275092936802974,69.5724907063197,0.0,0.28647046083373906,0,0,1,1,0,1,0,1,1,5,Below Mean,Above Mean,4,15.5320197044335
151030,LIMA,YAUYOS,TOMAS,YAUYOSTOMAS,312,287,5,5,12,12,9,9.2,17.34694,1.7015,1.6498,,425.52,0.0,34.6,5,8,0.0,243.8525127,13.8,62.4,57.4,41.008394333432676,2.456402820572617,3.5058430717863103,2.1,48.19949916527546,599,13,0.021702838063439065,71.03839732888146,0.0,-0.06974469680834265,1,1,1,1,1,1,0,1,1,8,Below Mean,Below Mean,10,43.48768472906404
151031,LIMA,YAUYOS,TUPE,YAUYOSTUPE,220,334,4,3,37,13,8,7.5,8.98013,2.0887,2.3009,,480.68,0.0,33.7,2,35,0.0,242.15625970000002,13.8,55.0,111.33333333333333,28.90695457830446,2.2877789766258103,3.790613718411552,3.0,72.68185920577618,554,37,0.06678700361010831,86.7653429602888,0.0,0.11151845317409019,1,0,1,1,1,1,0,1,1,7,Below Mean,Above Mean,7,42.37931034482759
151032,LIMA,YAUYOS,VIÑAC,YAUYOSVIÑAC,1063,700,27,3,139,41,42,7.3,17.76697,3.1823,3.1021,,866.8,0.0,32.1,14,125,0.0,131.1805588,13.8,39.370370370370374,233.33333333333334,228.6924242008946,13.439491462205908,4.707884288145207,2.7666666666666666,30.79225751559841,1763,139,0.07884288145207033,49.16619398752127,0.0,-0.19862489662184601,1,1,1,1,1,1,0,1,1,8,Below Mean,Below Mean,30,40.408866995073886
151033,LIMA,YAUYOS,VITIS,YAUYOSVITIS,13,319,0,4,6,5,8,10.0,4.8075,1.4455,1.5092999999999999,,327.02,0.0,7.5,3,3,0.0,86.7360939,13.8,,79.75,46.11690266582318,3.8277029212633242,3.91566265060241,3.25,79.55647590361444,332,6,0.018072289156626505,98.5,0.0,0.16241692356299753,0,0,1,1,0,1,0,0,1,4,Below Mean,Above Mean,4,10.113300492610838
151001,LIMA,YAUYOS,YAUYOS,YAUYOSYAUYOS,227,1355,12,7,27,24,21,10.1,160.33028,36.9762,34.532199999999996,,1426.28,35.46,25.4,5,21,0.0,275.8159419,13.8,18.916666666666668,193.57142857142858,68.88651855696091,5.735709071426956,2.844500632111252,2.3684210526315788,381.99336283185824,1582,26,0.01643489254108723,90.1567635903919,2.2414664981036663,2.4016072101532417,1,0,1,1,1,1,0,1,1,7,Below Mean,Below Mean,19,32.15763546798029
160202,LORETO,ALTO AMAZONAS,BALSAPUERTO,ALTO AMAZONASBALSAPUERTO,14926,1158,192,16,2214,283,131,5.2,61.81442,49.212199999999996,12.7186,155.0,2761.94,3.94,53.4,631,1583,1.0,2371.5716217,4.6,77.73958333333333,72.375,87.70555276374094,6.782000531980813,2.5739865705048497,1.9903846153846154,13.838317582690872,16084,2214,0.13765232529221585,17.17197214623228,0.024496393931857745,-0.3241489290994325,1,1,1,0,1,0,1,1,1,7,Below Mean,Below Mean,208,66.64039408866994
160205,LORETO,ALTO AMAZONAS,JEBEROS,ALTO AMAZONASJEBEROS,1946,2549,26,5,416,62,36,6.0,25.8173,4.9153,4.87,155.0,1292.32,3.94,36.1,121,295,1.0,3818.5825724,4.6,74.84615384615384,509.8,8.118195537805622,1.1771383529818154,2.1802002224694106,3.161290322580645,18.959955506117907,4495,416,0.09254727474972191,28.75016685205784,0.08765294771968854,-0.28622920969598875,1,1,1,1,0,0,1,1,1,7,Below Mean,Above Mean,31,45.33497536945812
160206,LORETO,ALTO AMAZONAS,LAGUNAS,ALTO AMAZONASLAGUNAS,4722,8698,72,29,724,141,93,6.9,45.74655,13.5821,8.581299999999999,155.0,5200.8,267.92,43.9,237,488,1.0,5077.318224500001,4.6,65.58333333333333,299.9310344827586,19.892391127394067,2.643127613164637,1.7436661698956781,2.3168316831683167,11.19021982116244,13420,725,0.05402384500745157,38.75409836065574,1.9964232488822655,-0.34375498590612974,1,1,1,1,1,0,1,1,1,8,Below Mean,Below Mean,101,54.94088669950739
160210,LORETO,ALTO AMAZONAS,SANTA CRUZ,ALTO AMAZONASSANTA CRUZ,3270,904,52,3,272,56,33,5.8,25.64952,7.369,7.763199999999999,155.0,1524.78,279.74,43.9,90,182,1.0,909.7043628,4.6,62.88461538461539,301.3333333333333,60.45920218598736,4.588303816805659,2.1322472448490655,1.6181818181818182,32.54815524676569,4174,272,0.06516530905606133,36.530426449448974,6.701964542405367,-0.18562453418653083,1,1,1,1,1,0,1,1,0,7,Below Mean,Below Mean,55,54.94088669950739
160211,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,ALTO AMAZONASTENIENTE CESAR LOPEZ ROJAS,2661,3399,44,6,360,67,43,6.0,67.31216,7.3477,7.4836,155.0,2486.14,15.76,33.0,130,230,1.0,1224.1580596,4.6,60.47727272727273,566.5,40.844398815899446,4.950341136487013,1.8151815181518154,2.2,21.61105610561056,6060,360,0.0594059405940594,41.02541254125413,0.26006600660066004,-0.2666009203975145,1,1,1,1,1,0,1,1,1,8,Below Mean,Below Mean,50,41.51724137931034
160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,ALTO AMAZONASYURIMAGUAS,15844,77038,179,116,3454,726,484,8.5,433.81539,80.6553,58.2685,155.0,59222.14,8746.8,31.7,1113,2340,1.0,2315.0218067,4.6,88.51396648044692,664.1206896551724,127.42860527111597,40.121436321328105,1.302728192760707,4.101694915254237,10.978432311965719,92882,3453,0.03717620206283241,63.76062100299305,9.417109881354836,-0.34532302391310393,1,1,1,1,0,0,1,1,0,6,Below Mean,Above Mean,295,39.916256157635466
160706,LORETO,DATEM DEL MARAÑON,ANDOAS,DATEM DEL MARAÑONANDOAS,12375,1694,136,9,1787,207,130,5.6,54.75679,10.7842,19.9554,155.0,1386.8799999999999,19.7,47.5,540,1247,1.0,9613.481244999999,4.6,90.99264705882354,188.22222222222223,15.082985684859471,1.463465693795089,2.3953372663302295,2.3241379310344827,24.821913426682777,14069,1787,0.1270168455469472,9.857701329163408,0.14002416660743477,-0.24282828936035558,1,1,1,0,1,0,1,1,1,7,Below Mean,Below Mean,145,59.3743842364532
160701,LORETO,DATEM DEL MARAÑON,BARRANCA,DATEM DEL MARAÑONBARRANCA,4921,9911,73,36,615,205,133,8.1,220.49211,25.5663,26.4357,155.0,6268.54,811.64,38.1,163,452,1.0,5742.4928473,4.6,67.41095890410959,275.30555555555554,18.981303572933403,2.5828504091169564,2.278856526429342,3.1009174311926606,31.190989077669904,14832,615,0.04146440129449838,42.263619201726,5.472222222222222,-0.19567275725215572,1,1,1,1,1,0,1,1,0,7,Below Mean,Above Mean,109,47.79802955665024
160702,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,DATEM DEL MARAÑONCAHUAPANAS,6650,962,89,6,560,148,73,6.4,37.67632,22.6068,7.1149,155.0,614.64,3.94,51.2,88,473,0.0,4156.9518186,4.6,74.71910112359551,160.33333333333334,22.85328388338035,1.8311494412662233,2.9033105622700996,2.3263157894736843,16.357166316342617,7612,561,0.07369942196531792,8.0746190225959,0.051760378349973726,-0.3054998096911861,1,1,1,1,1,0,1,1,1,8,Below Mean,Below Mean,95,63.93103448275862
160703,LORETO,DATEM DEL MARAÑON,MANSERICHE,DATEM DEL MARAÑONMANSERICHE,6230,3023,79,15,512,152,79,6.9,43.12462,7.1722,9.052700000000002,155.0,2584.64,35.46,49.5,118,393,0.0,2909.8954185999996,4.6,78.86075949367088,201.53333333333333,32.303566444056266,3.179839364966517,2.4964876256349293,2.4574468085106385,17.121176915594944,9253,511,0.05522533232465147,27.93299470442019,0.38322706149356967,-0.2998432076474556,1,1,1,1,1,0,1,1,1,8,Below Mean,Below Mean,94,61.83743842364532
